year,pacfa_id,license_no,business_type,facility_name,address,city,state,zip_code,county,latitude,longitude,animal_type,measure,value
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Cat,Missing,0
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Cat,Other Intake,36
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Cat,Owner Relinquished,57
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Cat,Stray,17
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Cat,Transfer In,96
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Cat,Transfer Out,0
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Dog,Adoption,268
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Dog,Beginning Inventory,105
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Dog,Death,0
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Dog,Ending Inventory,92
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Dog,Euthanasia,3
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Dog,Missing,0
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Dog,Other Intake,0
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Dog,Owner Relinquished,16
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Dog,Stray,0
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Dog,Transfer In,242
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Dog,Transfer Out,0
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Other,Adoption,0
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Other,Beginning Inventory,0
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Other,Death,0
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Other,Ending Inventory,0
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Other,Euthanasia,0
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Other,Missing,0
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Other,Other Intake,0
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Other,Owner Relinquished,0
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Other,Stray,0
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Other,Transfer In,0
2023,2488,Pl000934,Pet Animal Large Rescue,Evergreen Animal Protective League,32163 Soda Creek Dr,Evergreen,Co,80437,Jefferson County,39.63,-105.32,Other,Transfer Out,0
2023,,,,Exotic Bird Ranch,,,,,,,,Cat,Adoption,0
2023,,,,Exotic Bird Ranch,,,,,,,,Cat,Beginning Inventory,0
2023,,,,Exotic Bird Ranch,,,,,,,,Cat,Death,0
2023,,,,Exotic Bird Ranch,,,,,,,,Cat,Ending Inventory,0
2023,,,,Exotic Bird Ranch,,,,,,,,Cat,Euthanasia,0
2023,,,,Exotic Bird Ranch,,,,,,,,Cat,Missing,0
2023,,,,Exotic Bird Ranch,,,,,,,,Cat,Other Intake,0
2023,,,,Exotic Bird Ranch,,,,,,,,Cat,Owner Relinquished,0
2023,,,,Exotic Bird Ranch,,,,,,,,Cat,Stray,0
2023,,,,Exotic Bird Ranch,,,,,,,,Cat,Transfer In,0
2023,,,,Exotic Bird Ranch,,,,,,,,Cat,Transfer Out,0
2023,,,,Exotic Bird Ranch,,,,,,,,Dog,Adoption,0
2023,,,,Exotic Bird Ranch,,,,,,,,Dog,Beginning Inventory,0
2023,,,,Exotic Bird Ranch,,,,,,,,Dog,Death,0
2023,,,,Exotic Bird Ranch,,,,,,,,Dog,Ending Inventory,0
2023,,,,Exotic Bird Ranch,,,,,,,,Dog,Euthanasia,0
2023,,,,Exotic Bird Ranch,,,,,,,,Dog,Missing,0
2023,,,,Exotic Bird Ranch,,,,,,,,Dog,Other Intake,0
2023,,,,Exotic Bird Ranch,,,,,,,,Dog,Owner Relinquished,0
2023,,,,Exotic Bird Ranch,,,,,,,,Dog,Stray,0
2023,,,,Exotic Bird Ranch,,,,,,,,Dog,Transfer In,0
2023,,,,Exotic Bird Ranch,,,,,,,,Dog,Transfer Out,0
2023,,,,Exotic Bird Ranch,,,,,,,,Other,Adoption,17
2023,,,,Exotic Bird Ranch,,,,,,,,Other,Beginning Inventory,342
2023,,,,Exotic Bird Ranch,,,,,,,,Other,Death,4
2023,,,,Exotic Bird Ranch,,,,,,,,Other,Ending Inventory,342
2023,,,,Exotic Bird Ranch,,,,,,,,Other,Euthanasia,0
2023,,,,Exotic Bird Ranch,,,,,,,,Other,Missing,0
2023,,,,Exotic Bird Ranch,,,,,,,,Other,Other Intake,0
2023,,,,Exotic Bird Ranch,,,,,,,,Other,Owner Relinquished,21
2023,,,,Exotic Bird Ranch,,,,,,,,Other,Stray,0
2023,,,,Exotic Bird Ranch,,,,,,,,Other,Transfer In,0
2023,,,,Exotic Bird Ranch,,,,,,,,Other,Transfer Out,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Cat,Adoption,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Cat,Beginning Inventory,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Cat,Death,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Cat,Ending Inventory,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Cat,Euthanasia,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Cat,Missing,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Cat,Other Intake,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Cat,Owner Relinquished,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Cat,Stray,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Cat,Transfer In,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Cat,Transfer Out,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Dog,Adoption,222
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Dog,Beginning Inventory,46
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Dog,Death,1
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Dog,Ending Inventory,43
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Dog,Euthanasia,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Dog,Missing,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Dog,Other Intake,51
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Dog,Owner Relinquished,9
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Dog,Stray,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Dog,Transfer In,254
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Dog,Transfer Out,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Other,Adoption,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Other,Beginning Inventory,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Other,Death,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Other,Ending Inventory,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Other,Euthanasia,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Other,Missing,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Other,Other Intake,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Other,Owner Relinquished,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Other,Stray,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Other,Transfer In,0
2023,,Pl001Qbp,,Farfel's Farm & Rescue,906 Pearl Street,,,80302,Boulder County,,,Other,Transfer Out,0
2023,,,,Feeders Unlimited,,,,,,,,Cat,Adoption,0
2023,,,,Feeders Unlimited,,,,,,,,Cat,Beginning Inventory,0
2023,,,,Feeders Unlimited,,,,,,,,Cat,Death,0
2023,,,,Feeders Unlimited,,,,,,,,Cat,Ending Inventory,0
2023,,,,Feeders Unlimited,,,,,,,,Cat,Euthanasia,0
2023,,,,Feeders Unlimited,,,,,,,,Cat,Missing,0
2023,,,,Feeders Unlimited,,,,,,,,Cat,Other Intake,0
2023,,,,Feeders Unlimited,,,,,,,,Cat,Owner Relinquished,0
2023,,,,Feeders Unlimited,,,,,,,,Cat,Stray,0
2023,,,,Feeders Unlimited,,,,,,,,Cat,Transfer In,0
2023,,,,Feeders Unlimited,,,,,,,,Cat,Transfer Out,0
2023,,,,Feeders Unlimited,,,,,,,,Dog,Adoption,0
2023,,,,Feeders Unlimited,,,,,,,,Dog,Beginning Inventory,0
2023,,,,Feeders Unlimited,,,,,,,,Dog,Death,0
2023,,,,Feeders Unlimited,,,,,,,,Dog,Ending Inventory,0
2023,,,,Feeders Unlimited,,,,,,,,Dog,Euthanasia,0
2023,,,,Feeders Unlimited,,,,,,,,Dog,Missing,0
2023,,,,Feeders Unlimited,,,,,,,,Dog,Other Intake,0
2023,,,,Feeders Unlimited,,,,,,,,Dog,Owner Relinquished,0
2023,,,,Feeders Unlimited,,,,,,,,Dog,Stray,0
2023,,,,Feeders Unlimited,,,,,,,,Dog,Transfer In,0
2023,,,,Feeders Unlimited,,,,,,,,Dog,Transfer Out,0
2023,,,,Feeders Unlimited,,,,,,,,Other,Adoption,0
2023,,,,Feeders Unlimited,,,,,,,,Other,Beginning Inventory,0
2023,,,,Feeders Unlimited,,,,,,,,Other,Death,0
2023,,,,Feeders Unlimited,,,,,,,,Other,Ending Inventory,0
2023,,,,Feeders Unlimited,,,,,,,,Other,Euthanasia,0
2023,,,,Feeders Unlimited,,,,,,,,Other,Missing,0
2023,,,,Feeders Unlimited,,,,,,,,Other,Other Intake,0
2023,,,,Feeders Unlimited,,,,,,,,Other,Owner Relinquished,0
2023,,,,Feeders Unlimited,,,,,,,,Other,Stray,0
2023,,,,Feeders Unlimited,,,,,,,,Other,Transfer In,0
2023,,,,Feeders Unlimited,,,,,,,,Other,Transfer Out,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Cat,Adoption,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Cat,Beginning Inventory,4
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Cat,Death,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Cat,Ending Inventory,6
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Cat,Euthanasia,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Cat,Missing,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Cat,Other Intake,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Cat,Owner Relinquished,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Cat,Stray,2
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Cat,Transfer In,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Cat,Transfer Out,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Dog,Adoption,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Dog,Beginning Inventory,22
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Dog,Death,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Dog,Ending Inventory,21
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Dog,Euthanasia,1
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Dog,Missing,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Dog,Other Intake,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Dog,Owner Relinquished,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Dog,Stray,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Dog,Transfer In,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Dog,Transfer Out,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Other,Adoption,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Other,Beginning Inventory,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Other,Death,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Other,Ending Inventory,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Other,Euthanasia,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Other,Missing,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Other,Other Intake,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Other,Owner Relinquished,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Other,Stray,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Other,Transfer In,0
2023,,,Pet Animal Sanctuary,Fen's Haven,,Peyton,Co,,El Paso,,,Other,Transfer Out,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Cat,Adoption,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Cat,Beginning Inventory,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Cat,Death,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Cat,Ending Inventory,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Cat,Euthanasia,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Cat,Missing,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Cat,Other Intake,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Cat,Owner Relinquished,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Cat,Stray,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Cat,Transfer In,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Cat,Transfer Out,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Dog,Adoption,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Dog,Beginning Inventory,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Dog,Death,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Dog,Ending Inventory,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Dog,Euthanasia,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Dog,Missing,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Dog,Other Intake,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Dog,Owner Relinquished,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Dog,Stray,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Dog,Transfer In,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Dog,Transfer Out,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Other,Adoption,150
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Other,Beginning Inventory,128
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Other,Death,8
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Other,Ending Inventory,157
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Other,Euthanasia,6
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Other,Missing,0
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Other,Other Intake,1
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Other,Owner Relinquished,176
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Other,Stray,5
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Other,Transfer In,19
2023,,,Pet Animal Small Shelter,Ferret Dreams Rescue & Adoption,,Denver,Co,,Denver County,,,Other,Transfer Out,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Cat,Adoption,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Cat,Beginning Inventory,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Cat,Death,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Cat,Ending Inventory,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Cat,Euthanasia,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Cat,Missing,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Cat,Other Intake,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Cat,Owner Relinquished,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Cat,Stray,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Cat,Transfer In,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Cat,Transfer Out,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Dog,Adoption,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Dog,Beginning Inventory,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Dog,Death,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Dog,Ending Inventory,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Dog,Euthanasia,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Dog,Missing,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Dog,Other Intake,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Dog,Owner Relinquished,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Dog,Stray,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Dog,Transfer In,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Dog,Transfer Out,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Other,Adoption,236
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Other,Beginning Inventory,154
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Other,Death,2
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Other,Ending Inventory,338
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Other,Euthanasia,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Other,Missing,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Other,Other Intake,902
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Other,Owner Relinquished,1321
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Other,Stray,0
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Other,Transfer In,3
2023,,,Pet Animal Sanctuary,Fins & Feathers LLC,,Colorado Springs,Co,,El Paso,,,Other,Transfer Out,0
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Cat,Adoption,2879
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Cat,Beginning Inventory,96
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Cat,Death,25
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Cat,Ending Inventory,82
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Cat,Euthanasia,274
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Cat,Missing,3
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Cat,Other Intake,523
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Cat,Owner Relinquished,1394
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Cat,Stray,1292
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Cat,Transfer In,931
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Cat,Transfer Out,1
